0,401816,401487,401665,400444,402028,401877,400822,400039,401913,400641,402007,402098,401605,400174,401216,401606,400950,400709,401868,401260,401469,400211,400409,401606,401782,401444,400181,402049,400268,402008,401879,401056,401114,400232,400413,402008,402090,401705,400331,401015,400661,400611,401846,401679,401453,401452,401895,400565,400336,401780,401390,401151,400425,400079,402095,400298,400298,400132,401468,401273,402010,400634,400750,400911,401643,400107,401103,401452,400591,400723,400145,400665,400275,402051,401052,400202,400216,400952,401631,401512,401670,400206,400464,400729,402046,400116,401679,400302,400417,400324,401706,400519,402079,401906,400861,401488,400688,401567,400393,401780
2019-10-09 06:00:00,-3.0977538879463027,-3.261945697520337,-3.1371650600939667,-1.6724334981281919,-1.81031549196433,-6.906754778648554,-1.4248652420409489,-1.4178427188548164,-2.7730138019486263,-1.8991915703890687,-2.24478788988369,-3.0161854848246814,-2.9444389791664403,-3.06205192565644,-6.906754778648554,-2.616248299636143,-3.1421930058942618,-2.4532665585872926,-2.2669192890137984,-3.1371650600939667,-2.774822171719124,-3.2563325946328487,-1.9933774753462972,-2.616248299636143,-6.906754778648554,-3.0833332788096026,-2.6530707097367356,-2.5653802062402824,-2.347056776677275,-2.71489734457546,-3.3498523341370587,-1.7671268274233616,-3.334693105403969,-2.8910052707459872,-2.162164018710488,-2.71489734457546,-3.2424261142646205,-6.906754778648554,-2.142863368117332,-3.1964376665404775,-2.4423470353692043,-3.018434001639125,-4.261868929201637,-2.2775429569618804,-3.234167283278838,-3.2991605084490314,-2.913299981705378,-1.4146605870070177,-2.0019341328246503,-3.0857235692539526,-2.836181963708779,-3.0573782522924837,-2.2954559155547503,-1.162573397123304,-2.8266677125774176,-3.3020771358644136,-3.3020771358644136,-1.1297892292387843,-2.9031107836735943,-2.9917494572630083,-3.3498523341370587,-0.6340181218854639,-1.676948203960829,-2.0866617896533235,-2.619404070502461,-2.6978557834099752,-3.132160184918311,-3.2991605084490314,-1.135758262993044,-2.723514426799792,-1.7848929889471672,-2.312414538748353,-2.4274943413854717,-3.1371650600939667,-1.4901447648649218,-2.9318786298237978,-2.7200597814307126,-2.106155264322681,-2.035751983637992,-2.740946480517626,-1.950489435821144,-3.261945697520337,-1.3201099574812531,-2.2775429569618804,0.2399446131356056,-2.764014972974226,-2.2775429569618804,-3.3316867778312544,-2.144993385110774,-3.44227740740562,-3.2124469350360343,-4.668397363819773,-3.4389535882057705,-2.9721504401238668,-3.0667455745081336,-6.906754778648554,-1.2021104047578002,-2.2505735863715395,-2.342046983973291,-3.0857235692539526
2019-10-09 07:00:00,-2.6021527726798075,-2.7533097474631014,-2.8153557266562097,-1.5673114753779835,-2.093809117298441,-6.906754778648554,-0.6579511826859613,-0.4246691716088413,-2.272809993271952,-1.6412135666392182,-2.079554046602045,-2.9678418130075137,-2.8285641387249214,-2.7462285716558794,-6.906754778648554,-2.158926680339764,-2.6844029469942097,-2.233297018552921,-1.6106383927703505,-2.755086957633444,-2.284676774258048,-2.7012438364233837,-1.5197387026018119,-2.158926680339764,-6.906754778648554,-2.195004327756308,-2.8266677125774176,-2.2413294188281183,-2.337057801997486,-2.847706351358783,-3.0667455745081336,-1.3682668946021084,-3.2124469350360343,-2.7374386601017107,-1.820282322078076,-2.847706351358783,-2.9614101119877763,-6.906754778648554,-1.3327793485319928,-1.876425393643048,-1.703566757192594,-2.616248299636143,-3.1472442462047483,-2.4315267610074964,-2.3762728087852047,-2.7427044538167245,-2.5036885952147383,-0.9217571411691654,-1.4013624513339582,-2.847706351358783,-2.636916459604675,-2.7479947343539397,-1.606321151339947,-0.664185610181261,-2.774822171719124,-2.6661592593930497,-2.6661592593930497,-1.1708576222844864,-2.5759860416607667,-2.7012438364233837,-3.1421930058942618,-0.6313698208637022,-1.143927484880152,-1.3129118151858667,-2.4740152928680708,-2.630517568067124,-2.9939487133057052,-2.7427044538167245,-0.8803753654600615,-2.2799162931813326,-1.692099004628566,-0.8784455628564312,-2.24478788988369,-2.8153557266562097,-0.7787006188163309,-2.8004474746814108,-2.9215189217700535,-1.0371514365290198,-1.7599228704167802,-1.2298938785843927,-2.2822942255777297,-2.9215189217700535,-0.9124439007620968,-2.3673059195666473,0.26677092227843885,-2.531195357064691,-2.4315267610074964,-2.9174018742221075,-2.062454096972199,-2.9983603959602605,-2.877045921963046,-3.5398280440277348,-3.2933508485648675,-2.79859771116411,-1.6128016830253489,-6.906754778648554,-0.8071413077593704,-1.6027329064714968,-2.082595407776858,-2.847706351358783
2019-10-09 08:00:00,-2.337057801997486,-2.723514426799792,-2.7784475938593958,-2.268095176220859,-2.196113959718728,-6.906754778648554,-0.9075570519054004,-0.8997591239131371,-1.575033570260623,-1.703566757192594,-1.9295535826726635,-2.9571429399860323,-2.8266677125774176,-2.5123056239761152,-6.906754778648554,-2.153549513833558,-2.6353134091057937,-2.209507000612325,-1.1098438547912124,-2.6810642692365865,-2.134378944375681,-2.5836211982247193,-1.4948158146104262,-2.153549513833558,-6.906754778648554,-2.0704728716970755,-2.9939487133057052,-2.136494731128673,-2.6068322602993086,-2.764014972974226,-2.9786449647062168,-1.6360738696827128,-3.3871336072852936,-2.5474200501266098,-1.4083147538682512,-2.764014972974226,-2.776633432384075,-6.906754778648554,-2.2241803873247474,-1.2088759447760686,-1.9349835664102224,-2.5195350066280384,-2.7252456812140915,-2.4922963813078653,-2.2140034944653286,-2.540017318126054,-2.4505272631300508,-0.9296289429563828,-1.6784562127140756,-2.8711162445874208,-2.5051203945722005,-2.4937144053081535,-1.2962310997675963,-0.6892497089796311,-2.756866952884475,-2.6877513753667257,-2.6877513753667257,-2.3063308283419763,-2.528269392222068,-2.61467363453328,-3.2591354991539014,-0.9320943970472808,-1.4908112130501188,-1.2356160352673051,-2.435572859619858,-2.711468642632172,-3.12469564770051,-2.540017318126054,-1.1352148676456566,-2.3814268616073644,-2.4328739355938063,-0.7768461994365923,-2.5653802062402824,-2.7784475938593958,-0.9163607329241992,-2.9939487133057052,-2.7857334479709057,-0.9628897099427112,-2.0644541232392197,-2.263398349539796,-2.591306797008035,-2.7586497425946104,-0.9719098113746572,-2.6810642692365865,0.1760533227112605,-2.6628731337320954,-2.4922963813078653,-2.6021527726798075,-2.0704728716970755,-2.8613026693666885,-2.8380945082468,-2.7949072451954766,-3.2904577281761016,-2.8285641387249214,-0.9724120029491968,-6.906754778648554,-0.8621037474354016,-1.5499049275748795,-1.939525450590644,-2.8711162445874208
2019-10-09 09:00:00,-2.5385423715909554,-2.911254681703733,-2.832366603954821,-2.3609415514595242,-2.3087606750381955,-6.906754778648554,-2.915349040982362,-2.3296122621865467,-2.169750321783971,-1.726779349496423,-2.2413294188281183,-2.895025880957634,-2.9851778101455437,-2.585154259443607,-6.906754778648554,-2.3039058063711404,-2.5578632208743457,-2.1762894804482253,-1.5436865348713198,-2.806015014798908,-2.7839075830720623,-2.9031107836735943,-1.8686327847881967,-2.3039058063711404,-6.906754778648554,-2.654698660308345,-3.0365892019618674,-2.116535666086077,-2.71489734457546,-2.6894292652706797,-3.0643962419298436,-2.0318424280660525,-3.4456116218368043,-2.6877513753667257,-2.434222633859545,-2.6894292652706797,-2.8004474746814108,-3.452311506905411,-2.4437065070160866,-2.817233189029507,-1.5813809127547025,-2.5623676004336815,-2.802300272676224,-2.5684006119657514,-2.2978642191003784,-2.627331366455959,-2.534128639506624,-1.3443232540113668,-1.6799657817418607,-2.9465462394552313,-2.6927924353062607,-2.699548555846889,-1.3249254147435987,-1.6724334981281919,-2.7097581434473663,-2.7462285716558794,-2.7462285716558794,-2.4560121837882853,-2.71489734457546,-2.676074401599716,-3.2205411041872614,-1.9214496384006792,-1.715900183141598,-1.1060929540632578,-2.6289233690821354,-1.7197761437659271,-3.1780538303479453,-2.627331366455959,-2.1916813258914574,-2.3185287433911816,-2.436924616704106,-2.585154259443607,-2.476809439555381,-2.832366603954821,-1.670931689330564,-2.9721504401238668,-2.6209851889922913,-2.059459853260332,-1.9259457836128395,-2.3944094304886847,-2.7427044538167245,-2.7252456812140915,-2.380136278732725,-2.4141504357666626,-0.022800987773023744,-2.6612335859061527,-2.5684006119657514,-2.806015014798908,-2.2505735863715395,-2.9614101119877763,-2.824774475410352,-3.0072369653317703,-3.3683308124841616,-2.927723169977172,-1.3382378065226892,-6.906754778648554,-2.0907410969337694,-2.7949072451954766,-2.1741059783561427,-2.9465462394552313
2019-10-09 10:00:00,-2.5326610810839,-3.0229448370788763,-2.8632585224876035,-2.4852316944845074,-2.4629041523215154,-6.906754778648554,-3.0761935226169164,-2.327140518199954,-2.2894558015522533,-2.082595407776858,-2.585154259443607,-3.0072369653317703,-2.9614101119877763,-2.7857334479709057,-6.906754778648554,-2.2966594748651987,-2.8380945082468,-2.1751972550179284,-2.1654096957252342,-2.8153557266562097,-2.7063448073825533,-3.12469564770051,-2.0525001370731584,-2.2966594748651987,-6.906754778648554,-2.7839075830720623,-3.1676867459984352,-2.045577634228594,-2.9339621939710265,-2.7893940414756733,-2.8632585224876035,-2.023088605128704,-3.5545255239147635,-2.9235831658856024,-2.4894654333263433,-2.7893940414756733,-2.911254681703733,-3.2424261142646205,-2.3558740851825095,-2.9851778101455437,-2.2185162826003455,-2.588226458008657,-3.2151382789890754,-2.806015014798908,-2.6744159219124173,-2.6514450573703416,-2.6068322602993086,-2.1514050444539334,-2.5714288617725227,-2.9808182984197713,-3.2789623015864366,-2.5268091414420093,-1.825292717417504,-2.217386550626564,-2.7427044538167245,-2.8342726661891757,-2.8342726661891757,-2.5974920849958063,-2.7097581434473663,-2.636916459604675,-3.1396761352490468,-1.9560054510372211,-2.5684006119657514,-2.6005971293488197,-2.696165511130696,-2.730455274458588,-3.2507485101341516,-2.6514450573703416,-2.482417605702248,-2.3891995658308165,-2.608396295816437,-2.820997522392642,-2.4154781433562382,-2.8632585224876035,-2.6052703320378754,-2.9939487133057052,-2.676074401599716,-2.5137479492540997,-1.9169684953177224,-2.454638577953713,-2.8711162445874208,-2.739191218935017,-2.71489734457546,-2.6612335859061527,-3.2962517607307453,-2.72871609640078,-2.806015014798908,-2.7462285716558794,-2.3596726919151925,-2.9939487133057052,-2.7515353130419493,-2.6385217396501237,-3.1806611218077605,-2.7217857963846623,-2.125950897186274,-6.906754778648554,-2.676074401599716,-2.756866952884475,-2.4477942653108733,-2.9808182984197713
2019-10-09 11:00:00,-2.3996419981333124,-2.9764758887927667,-2.8652177937954466,-2.4301811062996177,-2.5151920453768524,-6.906754778648554,-3.3468033095963565,-2.4154781433562382,-2.40885428658809,-2.2622269357414906,-2.608396295816437,-3.0252071954926785,-2.911254681703733,-3.159975759375353,-6.906754778648554,-2.138614054891486,-2.9051411917520698,-2.1784767851806466,-2.3185287433911816,-2.550394305989706,-2.7029416331594875,-3.1074742534464668,-2.245942865287526,-2.138614054891486,-6.906754778648554,-2.8004474746814108,-3.175452778056968,-2.087680400991265,-3.0117021544913465,-2.72871609640078,-2.8671804960293086,-2.1020266246797594,-3.532555051960857,-2.9215189217700535,-2.5836211982247193,-2.72871609640078,-2.755086957633444,-3.3108747433688697,-2.4315267610074964,-3.0480901225149992,-2.158926680339764,-2.5474200501266098,-3.3902997720162213,-2.8711162445874208,-2.7949072451954766,-2.5238940784238357,-2.4937144053081535,-2.255221729217243,-2.877045921963046,-2.901084062699675,-3.4760986898352733,-2.403581455423649,-2.195004327756308,-2.2834849216206257,-2.7930665216986568,-2.7200597814307126,-2.7200597814307126,-2.5959426718977894,-2.6810642692365865,-2.613101107879635,-2.9656937644347634,-1.9839348992363857,-2.646581819593874,-2.974311053091733,-2.579034097343276,-2.6661592593930497,-3.217836323735096,-2.5238940784238357,-2.4740152928680708,-2.386603078974714,-2.534128639506624,-2.9031107836735943,-2.403581455423649,-2.8652177937954466,-2.6978557834099752,-2.915349040982362,-2.7063448073825533,-2.79859771116411,-1.9661780008306908,-2.560864208800312,-2.9550154923538385,-2.6482006192580307,-2.9895545668747765,-2.840010311600103,-3.3529100496313333,-2.6944777310649544,-2.8711162445874208,-2.6241539241126843,-2.2610566342974634,-2.8671804960293086,-2.845777393485525,-2.8574011670815764,-3.0977538879463027,-2.6178251095094844,-2.272809993271952,-6.906754778648554,-2.8496386280034036,-2.7784475938593958,-2.40885428658809,-2.901084062699675
2019-10-09 12:00:00,-2.312414538748353,-2.915349040982362,-2.817233189029507,-2.5684006119657514,-2.636916459604675,-6.906754778648554,-3.435640097423446,-2.4234754988831986,-2.4315267610074964,-2.2882592971164506,-2.713181706910352,-3.018434001639125,-2.9678418130075137,-3.2451931331855737,-6.906754778648554,-2.0172851894414507,-2.929798960290616,-2.1280526708474468,-2.3432974924678867,-2.540017318126054,-2.7029416331594875,-3.018434001639125,-2.3432974924678867,-2.0172851894414507,-6.906754778648554,-2.6289233690821354,-3.2044127628406467,-2.0086280911086405,-3.0550488507104103,-2.767605939600668,-2.6694548067996298,-2.1817649054789765,-3.4127293779352272,-2.895025880957634,-2.696165511130696,-2.767605939600668,-2.643351024489958,-3.3020771358644136,-2.3634832752006423,-3.0857235692539526,-2.059459853260332,-2.4754115417656757,-3.3050016874951424,-2.9235831658856024,-2.7080502011022096,-2.412824199898599,-2.378847077827676,-2.2822942255777297,-2.9507727911146864,-2.8380945082468,-3.2124469350360343,-2.3918016739646046,-2.2140034944653286,-2.350827761940385,-2.7479947343539397,-2.6810642692365865,-2.6810642692365865,-2.6744159219124173,-2.632113969989279,-2.559362750752897,-2.820997522392642,-1.9848761175886969,-2.6944777310649544,-3.0714593792210443,-2.4601425606915286,-2.6563289161239187,-3.175452778056968,-2.412824199898599,-2.5489062326209613,-2.338303175596125,-2.1773826565372154,-2.9808182984197713,-2.249414278589502,-2.817233189029507,-2.740946480517626,-2.8869990734175253,-2.7012438364233837,-2.8990610146448947,-1.9486558320524012,-2.540017318126054,-2.9550154923538385,-2.502258533827329,-3.0953372276756776,-2.8930137673590037,-3.4094961844768505,-2.7097581434473663,-2.9235831658856024,-2.4810130692688683,-2.158926680339764,-2.6694548067996298,-2.7533097474631014,-2.6514450573703416,-3.199089523969357,-2.630517568067124,-2.2050266677385704,-6.906754778648554,-2.8711162445874208,-2.6927924353062607,-2.40885428658809,-2.8380945082468
2019-10-09 13:00:00,-2.2505735863715395,-2.8711162445874208,-2.771208313207201,-2.6612335859061527,-2.8266677125774176,-6.906754778648554,-3.5434833421697247,-2.5297314624402247,-2.422138884408364,-2.2822942255777297,-2.847706351358783,-3.0343033706913007,-2.9256512435799693,-3.2991605084490314,-6.906754778648554,-1.9241455175514464,-2.8153557266562097,-2.2050266677385704,-2.31363492918063,-2.4141504357666626,-2.7080502011022096,-2.95927447431634,-2.354610529911137,-1.9241455175514464,-6.906754778648554,-2.502258533827329,-3.3468033095963565,-1.926846823545896,-3.159975759375353,-2.8652177937954466,-2.4684467009589084,-2.2436339918539283,-3.5039517645782103,-2.8790294812922297,-2.787562264029944,-2.8652177937954466,-2.5623676004336815,-3.3966603559375885,-2.4894654333263433,-2.963549869744924,-1.9486558320524012,-2.382718829751437,-3.2991605084490314,-3.059712603217398,-2.7658090352544025,-2.3724216881646853,-2.403581455423649,-2.3075451472522963,-3.0027897632148464,-2.711468642632172,-3.264763229379671,-2.3840121864765003,-2.150334173474423,-2.3891995658308165,-2.776633432384075,-2.6894292652706797,-2.6894292652706797,-2.7427044538167245,-2.632113969989279,-2.5180855692631843,-2.7930665216986568,-1.915180211814604,-2.787562264029944,-3.154865281685149,-2.2954559155547503,-2.619404070502461,-3.2205411041872614,-2.3724216881646853,-2.7444651478439885,-2.424813610723656,-2.2140034944653286,-2.929798960290616,-2.1375539500326526,-2.771208313207201,-2.7479947343539397,-2.8632585224876035,-2.6385217396501237,-2.9983603959602605,-1.6807211526535473,-2.5974920849958063,-3.0365892019618674,-1.9349835664102224,-3.2286962130259145,-2.9215189217700535,-3.4094961844768505,-2.6810642692365865,-3.059712603217398,-2.3724216881646853,-2.1439279284746418,-2.4477942653108733,-2.7217857963846623,-2.5137479492540997,-2.913299981705378,-2.545935753266707,-2.192788012827532,-6.906754778648554,-2.9873640238834738,-2.630517568067124,-2.57446500019658,-2.711468642632172
2019-10-09 14:00:00,-2.169750321783971,-2.8266677125774176,-2.6417390153199687,-2.5805611229336503,-2.841929385629711,-6.906754778648554,-3.6076365315210466,-2.502258533827329,-2.3711407104294304,-2.120711615069468,-2.869146641999368,-2.901084062699675,-2.7730138019486263,-3.4127293779352272,-6.906754778648554,-1.643421765249699,-2.802300272676224,-2.115493814830693,-2.2657445237729754,-2.2072648223214517,-2.630517568067124,-2.6944777310649544,-2.2207788291261283,-1.643421765249699,-6.906754778648554,-2.3904999155480025,-3.287572356154436,-1.989592317277996,-3.144715700115964,-2.845777393485525,-2.644965290298064,-2.202792520451464,-3.5845472161816763,-2.9194584961979984,-2.7658090352544025,-2.845777393485525,-2.407533901636139,-3.3498523341370587,-2.38790062143004,-2.840010311600103,-1.655254892514064,-2.0897200531341817,-2.8153557266562097,-3.073823897060405,-2.3957154354229497,-2.190575616670968,-2.2401787393055184,-2.2050266677385704,-3.0365892019618674,-2.6793985677362007,-3.3808292449515918,-2.202792520451464,-2.0505185022105854,-2.4181379882064205,-2.667805851731357,-2.5036885952147383,-2.5036885952147383,-2.654698660308345,-2.6257415536394864,-2.3891995658308165,-2.6944777310649544,-2.0057550658442613,-2.7515353130419493,-3.2789623015864366,-2.083610796691003,-2.5079892257777447,-3.2507485101341516,-2.190575616670968,-2.5959426718977894,-2.2811046836037736,-2.0211512658062043,-2.8910052707459872,-2.107189512506168,-2.6417390153199687,-2.806015014798908,-2.806015014798908,-2.7080502011022096,-3.0365892019618674,-1.4908112130501188,-2.362211744844471,-2.9318786298237978,-0.957894245667203,-3.2704204537887995,-3.0005728596657293,-3.399854891658286,-2.5759860416607667,-3.073823897060405,-2.18286286340969,-1.5778513396993326,-2.1916813258914574,-2.767605939600668,-2.146059739763619,-3.0929258901398367,-2.3944094304886847,-1.939525450590644,-6.906754778648554,-2.9614101119877763,-2.3814268616073644,-2.438277908955936,-2.6793985677362007
